DATE,5 YR,5.25 YR
4/30/1949,-2.776976382,-2.745950741
5/31/1949,-2.558198208,-2.527172567
6/30/1949,-2.539282187,-2.508256546
7/31/1949,-1.628802397,-1.597520345
8/31/1949,-1.153965163,-1.122683111
9/30/1949,-0.24338844,-0.212106388
10/31/1949,0.184025382,0.215307433
11/30/1949,0.19051519,0.221797241
12/31/1949,1.267917807,1.299199859
1/31/1950,2.178732311,2.206937439
2/28/1950,1.765641026,1.794358974
3/31/1950,1.348943448,1.378174218
4/30/1950,2.206182707,2.235926297
5/31/1950,2.214160853,2.244417264
6/30/1950,2.428971124,2.459740355
7/31/1950,2.435886187,2.467424649
8/31/1950,2.237974028,2.27002531
9/30/1950,2.043008254,2.075572357
10/31/1950,1.439461877,1.4725388
11/30/1950,0.830428897,0.86401864
12/31/1950,0.017843252,0.051945816
1/31/1951,-0.828406003,-0.802252157
2/28/1951,-1.86316713,-1.836756873
3/31/1951,-2.06026824,-2.033601574
4/30/1951,-1.837350269,-1.810427192
5/31/1951,-2.252106514,-2.224927027
6/30/1951,-2.028766381,-2.001330484
7/31/1951,-2.462212519,-2.434520211
8/31/1951,-2.242362924,-2.214670617
9/30/1951,-2.420180534,-2.392231816
10/31/1951,-3.056160375,-3.027955247
11/30/1951,-3.229869653,-3.201408114
12/31/1951,-3.870455247,-3.841737299
1/31/1952,-3.977983377,-3.954650044
2/29/1952,-3.571630686,-3.548040943
3/31/1952,-3.337518157,-3.313415593
4/30/1952,-3.533150754,-3.508791779
5/31/1952,-3.304908126,-3.280292741
6/30/1952,-3.277357152,-3.252485357
7/31/1952,-3.003752344,-2.978367728
8/31/1952,-2.564833091,-2.539192066
9/30/1952,-2.344941557,-2.319044121
10/31/1952,-1.913970261,-1.887816414
11/30/1952,-1.693120287,-1.66645362
12/31/1952,-1.062547001,-1.035623924
1/31/1953,0.033516652,0.056593575
2/28/1953,0.809353213,0.831660905
3/31/1953,0.800678882,0.822217343
4/30/1953,0.829909651,0.852986574
5/31/1953,0.942984659,0.971702608
6/30/1953,0.782257065,0.812513475
7/31/1953,0.694564757,0.720205783
8/31/1953,0.514704054,0.540857901
9/30/1953,0.866948871,0.891051435
10/31/1953,0.770403197,0.789121145
11/30/1953,1.352856713,1.372087482
12/31/1953,1.499648175,1.516571252
1/31/1954,0.943494329,0.982725098
2/28/1954,0.556261045,0.595235404
3/31/1954,0.507543097,0.543953353
4/30/1954,0.848092825,0.882451799
5/31/1954,0.699266969,0.735677225
6/30/1954,0.894776381,0.931443047
7/31/1954,1.233859228,1.268474613
8/31/1954,1.263089998,1.299243844
9/30/1954,1.459575764,1.496242431
10/31/1954,1.483934738,1.521883456
11/30/1954,1.508293713,1.547524482
12/31/1954,1.71,1.75
1/31/1955,1.981180766,2.003232048
2/28/1955,1.811812371,1.834889294
3/31/1955,2.01528333,2.039129484
4/30/1955,2.049385895,2.07502692
5/31/1955,2.242051282,2.267948718
6/30/1955,2.438536398,2.464946654
7/31/1955,2.31025641,2.33974359
8/31/1955,2.530405647,2.561687698
9/30/1955,2.344358974,2.375641026
10/31/1955,2.485869792,2.514844151
11/30/1955,2.305384615,2.334615385
12/31/1955,2.525533852,2.556559493
1/31/1956,2.96296975,2.969123596
2/29/1956,2.93373898,2.938354365
3/31/1956,2.992200519,2.999892827
4/30/1956,2.726939882,2.740273215
5/31/1956,2.674042408,2.684555229
6/30/1956,2.269566303,2.278284252
7/31/1956,1.954141689,1.96568015
8/31/1956,2.245659392,2.262838879
9/30/1956,1.897562393,1.916023931
10/31/1956,1.693730107,1.711166005
11/30/1956,1.76680703,1.788089082
12/31/1956,1.441651971,1.465498125
1/31/1957,1.691139151,1.696010946
2/28/1957,1.448656783,1.450451655
3/31/1957,1.299070387,1.302660131
4/30/1957,1.149814071,1.155198686
5/31/1957,1.025245035,1.033706574
6/30/1957,0.939976908,0.953566652
7/31/1957,0.831130266,0.848053343
8/31/1957,0.831130266,0.848053343
9/30/1957,1.017440791,1.034107458
10/31/1957,1.041799766,1.059748484
11/30/1957,0.738946984,0.750485446
12/31/1957,0.298965646,0.297427184
1/31/1958,-0.854664449,-0.822613167
2/28/1958,-0.874151629,-0.843125988
3/31/1958,-1.268826454,-1.239595685
4/30/1958,-1.304162678,-1.277496011
5/31/1958,-1.09255146,-1.064859153
6/30/1958,-0.68712782,-0.658153461
7/31/1958,-0.375721293,-0.340849498
8/31/1958,-0.220475425,-0.176885682
9/30/1958,0.074628749,0.123859518
10/31/1958,0.281014638,0.331271049
11/30/1958,0.074577415,0.123295364
12/31/1958,0.496127441,0.547922313
1/31/1959,1.202319228,1.217960253
2/28/1959,1.534848137,1.548950701
3/31/1959,1.733339639,1.748211434
4/30/1959,1.80362805,1.821833178
5/31/1959,2.078412619,2.101489542
6/30/1959,2.099272522,2.123118676
7/31/1959,2.314646755,2.340031371
8/31/1959,2.32926214,2.355415986
9/30/1959,2.277271323,2.309835425
10/31/1959,2.030705021,2.05942297
11/30/1959,2.210308572,2.239026521
12/31/1959,2.28825729,2.321077803
1/31/1960,2.58567294,2.631570376
2/29/1960,2.301044587,2.341044587
3/31/1960,2.536779815,2.570625969
4/30/1960,2.554962676,2.589578061
5/31/1960,2.589065241,2.625475497
6/30/1960,2.320532303,2.351814355
7/31/1960,2.37337747,2.398249264
8/31/1960,2.150019483,2.172327175
9/30/1960,2.150019483,2.172327175
10/31/1960,1.852536416,1.8771518
11/30/1960,2.04725264,2.072893666
12/31/1960,1.828177441,1.851510775
1/31/1961,1.721355204,1.758791102
2/28/1961,1.51689539,1.552792826
3/31/1961,1.497408211,1.532280005
4/30/1961,1.692124435,1.728021871
5/31/1961,1.658021871,1.692124435
6/30/1961,1.915167408,1.953628947
7/31/1961,1.76964965,1.80913683
8/31/1961,1.997186547,2.03975065
9/30/1961,1.971998576,2.013024217
10/31/1961,2.115001955,2.154489135
11/30/1961,2.124745545,2.164745545
12/31/1961,2.183207083,2.226284006
1/31/1962,2.802511397,2.808011397
2/28/1962,2.586526853,2.598026853
3/30/1962,2.426526853,2.439026853
4/30/1962,2.460515243,2.471515243
5/31/1962,2.480515243,2.492515243
6/29/1962,2.75157113,2.76357113
7/31/1962,2.644476841,2.655476841
8/31/1962,2.484476841,2.499476841
9/28/1962,2.317658058,2.331658058
10/31/1962,2.638305549,2.652305549
11/30/1962,2.588305549,2.604805549
12/31/1962,2.558305549,2.572805549
1/31/1963,2.648305549,2.659305549
2/28/1963,2.678305549,2.691305549
3/29/1963,2.54232073,2.55432073
4/30/1963,2.56232073,2.57332073
5/31/1963,2.61232073,2.62132073
6/28/1963,2.486607795,2.495607795
7/31/1963,2.72006063,2.72606063
8/30/1963,2.601038057,2.605538057
9/30/1963,2.78006063,2.78656063
10/31/1963,2.685438976,2.692438976
11/29/1963,2.665438976,2.669938976
12/31/1963,2.571084349,2.575084349
1/31/1964,2.541084349,2.547084349
2/28/1964,2.779810843,2.783810843
3/31/1964,2.839810843,2.843310843
4/30/1964,2.977698595,2.982198595
5/28/1964,2.877698595,2.885698595
6/30/1964,2.694153943,2.701153943
7/31/1964,2.72846856,2.73596856
8/31/1964,2.92147998,2.92847998
9/30/1964,2.905236626,2.911736626
10/30/1964,2.905236626,2.910736626
11/30/1964,2.822754974,2.826254974
12/31/1964,2.812754974,2.817254974
1/29/1965,2.802754974,2.806754974
2/26/1965,2.852754974,2.855754974
3/31/1965,2.83701346,2.84001346
4/30/1965,2.695316651,2.697816651
5/28/1965,2.685316651,2.689316651
6/30/1965,2.519148864,2.522148864
7/30/1965,2.724790133,2.726790133
8/31/1965,2.764790133,2.767290133
9/30/1965,2.874790133,2.875790133
10/29/1965,2.949481065,2.949981065
11/30/1965,3.019481065,3.019981065
12/31/1965,3.434141849,3.422641849
1/31/1966,3.534141849,3.519641849
2/28/1966,3.265629737,3.265129737
3/31/1966,2.916746939,2.910246939
4/29/1966,2.609722058,2.606722058
5/31/1966,2.759722058,2.749722058
6/30/1966,2.856869836,2.850869836
7/29/1966,3.033972142,3.023472142
8/31/1966,2.974658869,2.958658869
9/30/1966,2.799912944,2.783912944
10/31/1966,2.366812713,2.354312713
11/30/1966,2.591773825,2.583773825
12/30/1966,2.111773825,2.103773825
1/31/1967,1.981773825,1.974273825
2/28/1967,2.091773825,2.088773825
3/31/1967,1.740250339,1.744250339
4/28/1967,2.048673555,2.051673555
5/31/1967,1.89369788,1.89819788
6/30/1967,2.695362094,2.688862094
7/31/1967,2.311341546,2.313341546
8/31/1967,2.377551395,2.374051395
9/29/1967,2.263990611,2.260490611
10/31/1967,2.613672229,2.609672229
11/30/1967,2.510808797,2.509308797
12/29/1967,2.530896573,2.526896573
1/31/1968,1.996774844,1.996274844
2/29/1968,2.189634359,2.189134359
3/29/1968,2.389993444,2.389993444
4/30/1968,2.760412798,2.749412798
5/31/1968,2.620522251,2.615022251
6/28/1968,2.30146661,2.29396661
7/31/1968,1.873451575,1.867951575
8/30/1968,2.022936856,2.019936856
9/30/1968,1.875246469,1.875746469
10/31/1968,1.986780883,1.988780883
11/29/1968,1.990166203,1.993166203
12/31/1968,2.453758461,2.445258461
1/31/1969,2.277556782,2.272056782
2/28/1969,2.125768149,2.116768149
3/28/1969,1.768442313,1.765442313
4/30/1969,1.647665364,1.639165364
5/29/1969,1.981569481,1.975069481
6/30/1969,2.142072746,2.129572746
7/31/1969,2.013509767,1.997509767
8/29/1969,2.035870195,2.020870195
9/30/1969,2.940664892,2.915164892
