Date,SPY,TLT,FrankZ
4/16/2013,0.014763226,-0.008212111,0.004428968
4/17/2013,-0.014611831,0.00664037,-0.004383549
4/18/2013,-0.006254039,0.002443423,-0.001876212
4/19/2013,0.008693507,-0.00211286,0.002608052
4/22/2013,0.004438222,0.000733382,0.001331467
4/23/2013,0.010309128,-0.003498186,0.003092738
4/24/2013,0.000633528,0.002530476,0.000190058
4/25/2013,0.004054188,-0.004315723,0.001216256
4/26/2013,-0.001766736,0.009159978,-0.000530021
4/29/2013,0.006698733,-0.003647235,0.00200962
4/30/2013,0.002385233,0.00056945,0.00071557
5/1/2013,-0.008767488,0.010273248,-0.002630246
5/2/2013,0.009287448,-0.001290511,0.002786234
5/3/2013,0.010140898,-0.023576452,0.00304227
5/6/2013,0.002540464,-0.002481526,0.000762139
5/7/2013,0.005068723,-0.00389565,0.001520617
5/8/2013,0.004551368,0.001581044,0.00136541
5/9/2013,-0.002816137,-0.002575675,-0.000844841
5/10/2013,0.003253787,-0.010747017,0.000976136
5/13/2013,0.000795428,-0.007663247,0.000238629
5/14/2013,0.010333512,-0.010861785,0.003100054
5/15/2013,0.005386589,0.006691931,0.001615977
5/16/2013,-0.004695175,0.010397395,-0.001408552
5/17/2013,0.0096768,-0.012652014,0.00290304
5/20/2013,-5.97688E-05,-0.001196275,-1.79E-05
5/21/2013,0.001437774,0.007868369,0.000431332
5/22/2013,-0.007417515,-0.014849425,-0.002225255
5/23/2013,-0.0028931,0.004737028,-0.00086793
5/24/2013,-0.000845712,0.001371902,-0.000253714
5/28/2013,0.005988643,-0.025342916,0.001796593
5/29/2013,-0.006494502,0.011243841,-0.001948351
5/30/2013,0.003692248,-0.002431844,0.001107674
5/31/2013,-0.014352245,-0.003395788,-0.004305674
6/3/2013,0.005506841,0.005298824,0.001652052
6/4/2013,-0.004807217,-0.009235131,-0.001442165
6/5/2013,-0.014000972,0.013805511,-0.004200291
6/6/2013,0.009053161,-0.000607057,0.002715948
6/7/2013,0.012720571,-0.017878864,0.003816171
6/10/2013,0,-0.004771804,0
6/11/2013,-0.010315599,0.011898577,-0.00309468
6/12/2013,-0.008277214,-0.01430325,-0.002483164
6/13/2013,0.015208882,0.015667545,0.004562665
6/14/2013,-0.006272361,-0.002366542,-0.001881708
6/17/2013,0.007721401,-0.005271334,0.00231642
6/18/2013,0.007905274,0.00053017,0.002371582
6/19/2013,-0.013816817,-0.010328906,-0.004145045
6/20/2013,-0.024778242,-0.016412373,-0.007433473
6/21/2013,0.003210142,-0.016958411,0.000963043
6/24/2013,-0.012636209,0.004151789,-0.003790863
6/25/2013,0.009614185,-0.008911516,0.002884255
6/26/2013,0.009901376,0.006489156,0.002970413
6/27/2013,0.005870214,0.010222643,0.001761064
6/28/2013,-0.004098012,0.006837429,-0.001229403
7/1/2013,0.00585997,0.002014303,0.002765143
7/2/2013,-0.000929706,-0.000633563,-0.000595693
7/3/2013,0.000434557,-0.002990884,-0.001365075
7/5/2013,0.010788576,-0.034087961,-0.013807408
7/8/2013,0.005704844,0.009693405,0.006558156
7/9/2013,0.007196955,0.001025598,0.002671885
7/10/2013,0.000363474,-0.007821915,-0.003801915
7/11/2013,0.013620788,0.011730837,0.009951655
7/12/2013,0.000418062,-0.000834834,-0.000291998
7/15/2013,0.003820687,0.005291194,0.003791803
7/16/2013,-0.003746688,0.003417123,0.000584555
7/17/2013,0.002566758,0.001840015,0.001690035
7/18/2013,0.005477963,-0.012492304,-0.004602763
7/19/2013,0.001776503,0.015813492,0.008439697
7/22/2013,0.001950535,0.001465237,0.001317779
7/23/2013,-0.002123156,-0.00420661,-0.002740252
7/24/2013,-0.003665858,-0.01267212,-0.007435817
7/25/2013,0.002432767,-0.000371475,0.000544093
7/26/2013,0.001065367,0.006140591,0.003389906
7/29/2013,-0.003075008,-0.007305717,-0.004575361
7/30/2013,0,-0.000372517,-0.000186259
7/31/2013,0.000712254,0.003634139,0.002030746
8/1/2013,0.011557761,-0.019268183,-0.006166763
8/2/2013,0.001699712,0.011010047,0.006014937
8/5/2013,-0.001462999,-0.00769829,-0.004288045
8/6/2013,-0.005682133,0.002932946,-0.000238167
8/7/2013,-0.003240374,0.007452766,0.002754271
8/8/2013,0.003664565,0.002714662,0.0024567
8/9/2013,-0.00288577,0.001587655,-7.19E-05
8/12/2013,-0.001181187,-0.006805679,-0.003757196
8/13/2013,0.002956559,-0.014456629,-0.006341347
8/14/2013,-0.005129197,0.001524697,-0.00077641
8/15/2013,-0.013986388,-0.013504952,-0.010948392
8/16/2013,-0.003305404,-0.003470528,-0.002726886
8/19/2013,-0.006392236,-0.008706483,-0.006270912
8/20/2013,0.004916366,0.007709394,0.005329607
8/21/2013,-0.006160482,-0.010943594,-0.007319942
8/22/2013,0.009115358,0.010183576,0.007826395
8/23/2013,0.003372192,0.010856284,0.0064398
8/26/2013,-0.00372109,0.004985458,0.001376402
8/27/2013,-0.016084465,0.012594413,0.001471867
8/28/2013,0.003551207,-0.008103586,-0.002986431
8/29/2013,0.00158639,0.007979884,0.004465859
8/30/2013,-0.003167428,-0.001130715,-0.001515586
9/3/2013,0.004521825,-0.014104922,-0.005695913
9/4/2013,0.008273146,-0.002206959,0.001378464
9/5/2013,0.001266538,-0.013943281,-0.006591679
9/6/2013,0.000482147,0.004973528,0.002631408
9/9/2013,0.009576121,0.000485064,0.003115369
9/10/2013,0.007397233,-0.006983404,-0.001272532
9/11/2013,0.003138371,0.008888318,0.00538567
9/12/2013,-0.002656091,-0.001355239,-0.001474447
9/13/2013,0.002248945,0.003878502,0.002613934
9/16/2013,0.005787777,-0.006664083,-0.001595708
9/17/2013,0.004462403,0.008263552,0.005470497
9/18/2013,0.011574171,0.012342183,0.009643343
9/19/2013,-0.001675921,-0.005905487,-0.00345552
9/20/2013,-0.006991386,0.005269681,0.000537425
9/23/2013,-0.004627724,0.007339041,0.002281203
9/24/2013,-0.002353891,0.010786052,0.004686859
9/25/2013,-0.00289049,0.002059493,0.000162599
9/26/2013,0.003845465,-0.007006234,-0.002349477
9/27/2013,-0.004596543,0.002446262,-0.000155832
9/30/2013,-0.005328323,-0.001501313,-0.002349154
10/1/2013,0.007916273,-0.003034335,0.000857714
10/2/2013,-0.00094471,0.001512439,0.000472807
10/3/2013,-0.009221229,-0.001604938,-0.003568838
10/4/2013,0.007576628,-0.000756063,0.001894957
10/7/2013,-0.00864456,0.004067762,-0.000559487
10/8/2013,-0.011646691,0.000282606,-0.003352704
10/9/2013,0.000724947,-0.008006042,-0.003785537
10/10/2013,0.021558083,0.001613879,0.007274365
10/11/2013,0.006443395,-0.000284347,0.001790845
10/14/2013,0.003993742,-0.008059767,-0.002831761
10/15/2013,-0.00725392,-0.000669047,-0.002510699
10/16/2013,0.01396598,0.012531199,0.010455393
10/17/2013,0.006683287,0.009069446,0.006539709
10/18/2013,0.006754098,0.002153578,0.003103018
10/21/2013,5.71529E-05,-0.003176424,-0.001571066
10/22/2013,0.005791725,0.011151748,0.007313391
10/23/2013,-0.004788707,0.00389345,0.000510113
10/24/2013,0.003322231,-0.00387835,-0.000942506
10/25/2013,0.004567684,0.003708424,0.003224517
10/28/2013,0.001591337,-0.003416845,-0.001231022
10/29/2013,0.005334045,0.001296961,0.002248694
10/30/2013,-0.00496698,-0.006015461,-0.004497825
10/31/2013,-0.002836596,0.002141537,0.00021979
11/1/2013,0.002389437,-0.010823798,-0.004695068
11/4/2013,0.003518386,0.000941364,0.001526198
11/5/2013,-0.003166535,-0.011948534,-0.006924227
11/6/2013,0.005105735,0.000476421,0.001769931
11/7/2013,-0.012643549,0.00847091,0.00044239
11/8/2013,0.013491247,-0.024065833,-0.007985542
11/11/2013,0.000169367,-0.003771546,-0.001834963
11/12/2013,-0.002030242,0.004659288,0.001720571
11/13/2013,0.00802423,0.003671228,0.004242883
11/14/2013,0.004989574,0.006160705,0.004577225
11/15/2013,0.004350809,0.002009626,0.002310056
11/18/2013,-0.003499104,0.006015358,0.001957948
11/19/2013,-0.002173836,-0.007593261,-0.004448781
11/20/2013,-0.003127624,-0.017022923,-0.009449749
11/21/2013,0.008068846,0.00165319,0.003247249
11/22/2013,0.005002033,0.009325842,0.006163531
11/25/2013,-0.000995426,0.002886499,0.001144621
11/26/2013,0.000276991,0.003742321,0.001954258
11/27/2013,0.002435297,-0.001720729,-0.000129775
11/29/2013,-0.000662849,0.000287405,-5.52E-05
12/2/2013,-0.002596385,-0.007777452,-0.004667641
12/3/2013,-0.004320547,0.003676906,0.000542289
12/4/2013,-0.000111798,-0.009545932,-0.004806505
12/5/2013,-0.00439513,-0.002822495,-0.002729787
12/6/2013,0.011176841,0.004783311,0.005744708
12/9/2013,0.002542462,0.002331759,0.001928618
12/10/2013,-0.003583544,0.007173062,0.002511468
12/11/2013,-0.011230751,-0.007699396,-0.007218924
12/12/2013,-0.003301462,-0.003782609,-0.002881743
12/13/2013,-0.00011231,0.004867601,0.002400107
12/16/2013,0.006231995,-0.003682009,2.86E-05
12/17/2013,-0.003180322,0.004474098,0.001282952
12/18/2013,0.017072399,-0.00503463,0.002604405
12/19/2013,-0.001155807,-0.00097319,-0.000833337
12/20/2013,0.005816916,0.015389273,0.009439711
12/23/2013,0.005343018,-0.005659275,-0.001226732
12/24/2013,0.00219116,-0.008007586,-0.003346445
12/26/2013,0.005084184,-0.003853417,-0.000401453
12/27/2013,-5.47024E-05,-0.002840392,-0.001436607
12/30/2013,-0.000162928,0.006875998,0.003389121
12/31/2013,0.004732477,-0.006341063,-0.001750788
1/2/2014,-0.009583538,0.003043352,-0.003833415
1/3/2014,-0.000163955,0,-6.56E-05
1/6/2014,-0.002897659,0.004208997,-0.001159064
1/7/2014,0.006141379,0.00253385,0.002456552
1/8/2014,0.000218065,-0.002722081,8.72E-05
1/9/2014,0.000654067,0.005848995,0.000261627
1/10/2014,0.00272271,0.011920578,0.001089084
1/13/2014,-0.013305468,0.004980747,-0.005322187
1/14/2014,0.010897725,-0.004574472,0.00435909
1/15/2014,0.005390567,-0.001053402,0.002156227
1/16/2014,-0.001299669,0.006709177,-0.000519868
1/17/2014,-0.00422961,0.004188946,-0.001691844
1/21/2014,0.002940394,0.000758398,0.001176157
1/22/2014,0.000651825,-0.002463242,0.00026073
1/23/2014,-0.00819345,0.014150256,-0.00327738
1/24/2014,-0.021336044,0.006461083,-0.008534417
1/27/2014,-0.004919017,-0.006978332,-0.001967607
1/28/2014,0.0059546,0.002436159,0.00238184
1/29/2014,-0.009605312,0.008225441,-0.003842125
1/30/2014,0.010600694,-0.002873961,0.004240278
1/31/2014,-0.005858359,0.006693586,-0.002343344
2/3/2014,-0.022505391,0.012184806,-0.009002156
2/4/2014,0.007004684,-0.010610505,0.002801873
2/5/2014,-0.001254598,-0.009246325,-0.000501839
2/6/2014,0.013187357,-0.004292341,0.005274943
2/7/2014,0.012395753,0.000843593,0.004958301
2/10/2014,0.001836419,0.00280897,0.000734568
2/11/2014,0.010944166,-0.005789293,0.004377666
2/12/2014,0.000494503,-0.005165744,0.000197801
2/13/2014,0.005162646,0.005664525,0.002065058
2/14/2014,0.005519118,0.00056328,0.002207647
2/18/2014,0.001195569,0.002251979,0.000478228
2/19/2014,-0.006622121,-0.004212536,-0.002648848
2/20/2014,0.005901301,-0.002444676,0.002360521
2/21/2014,-0.001140616,0.005277373,-0.000456246
2/24/2014,0.005546905,-0.002530801,0.002218762
2/25/2014,-0.000378963,0.00892841,-0.000151585
2/26/2014,5.45077E-05,0.005310126,2.18E-05
2/27/2014,0.005247436,0.005467114,0.002098974
2/28/2014,0.002528986,0.000552351,0.001011594
3/3/2014,-0.007031833,0.006675782,-0.002812733
3/4/2014,0.0140554,-0.015042015,0.00562216
3/5/2014,0.000906156,0.002142214,0.000362463
3/6/2014,0.002290359,-0.009849553,0.000916144
3/7/2014,0.000425244,-0.006287639,0.000170098
3/10/2014,-0.000531237,0.001416342,-0.000212495
3/11/2014,-0.00494258,0.002640367,-0.001977032
3/12/2014,0.000267127,0.00696043,0.000106851
3/13/2014,-0.011213182,0.013450412,-0.004485273
3/14/2014,-0.002807906,0.000184458,-0.001123162
3/17/2014,0.009043109,-0.007464135,0.003617243
3/18/2014,0.007138267,0.003620465,0.002855307
3/19/2014,-0.005328864,-0.007770165,-0.002131546
3/20/2014,0.005839329,-0.001771525,0.002335731
3/21/2014,-0.00387847,0.010833824,-0.001551388
3/24/2014,-0.004135203,0.007114639,-0.001654081
3/25/2014,0.004745369,-0.0037615,0.001898147
3/26/2014,-0.007192347,0.007828206,-0.002876939
3/27/2014,-0.00210808,0.005025073,-0.000843232
3/28/2014,0.004930243,-0.005637169,0.001972097
3/31/2014,0.008194208,-0.002468396,0.003277683
4/1/2014,0.006630603,-0.00854645,0.002652241
4/2/2014,0.003346889,-0.005746465,0.001338755
4/3/2014,-0.00132363,0.004381504,-0.000529452
4/4/2014,-0.011822307,0.006682884,-0.004728923
4/7/2014,-0.011051455,0.005992866,-0.004420582
4/8/2014,0.004122811,0.002383188,0.001649124
4/9/2014,0.010750814,-0.004937399,0.004300326
4/10/2014,-0.021005819,0.009280673,-0.008402327
4/11/2014,-0.009008703,0.008102835,-0.003603481
4/14/2014,0.007878711,-0.002619583,0.003151484
4/15/2014,0.006887187,0.006248114,0.002754875
4/16/2014,0.01047769,0.001259459,0.004191076
4/17/2014,0.001397173,-0.01096432,0.000558869
4/21/2014,0.003487143,-0.000817985,0.001394857
4/22/2014,0.004544596,0.003364886,0.001817838
4/23/2014,-0.002341663,0.005710272,-0.000936665
4/24/2014,0.002027157,0.00189276,0.000810863
4/25/2014,-0.008198834,0.001439494,-0.003279534
4/28/2014,0.003167114,-0.004851065,0.001266845
4/29/2014,0.004655162,-0.001353333,0.001862065
4/30/2014,0.00298279,0.004157485,0.001193116
5/1/2014,0.000106145,0.010727827,4.25E-05
5/2/2014,-0.001433536,0.006160005,-0.000573415
5/5/2014,0.00191419,-0.006033533,0.000765676
5/6/2014,-0.008703981,0.004016869,-0.003481592
5/7/2014,0.005889346,-0.003556524,0.002355739
5/8/2014,-0.001064503,-0.004281849,-0.000425801
5/9/2014,0.001492229,-0.003226418,0.000596891
5/12/2014,0.009735781,-0.004045144,0.003894312
5/13/2014,0.000895805,0.008665077,0.000358322
5/14/2014,-0.004738094,0.010827699,-0.001895237
5/15/2014,-0.008780056,0.007967757,-0.003512023
5/16/2014,0.003468349,-0.002811103,0.001387339
5/19/2014,0.003669436,-0.007398167,0.001467774
5/20/2014,-0.006305151,0.002218603,-0.00252206
5/21/2014,0.008424619,-0.006108949,0.003369848
5/22/2014,0.0024321,-0.001424885,0.00097284
5/23/2014,0.004008737,0.00535171,0.001603495
5/27/2014,0.006146709,0.00585654,0.002458684
5/28/2014,-0.000731344,0.012350454,-0.000292538
5/29/2014,0.005173049,-0.00531596,0.00206922
5/30/2014,0.001611812,-0.000437935,0.000644725
6/2/2014,0.001141351,-0.007433824,0.00045654
6/3/2014,-0.0005184,-0.01230459,-0.00020736
6/4/2014,0.002023116,-0.000269378,0.000809246
6/5/2014,0.006522054,0.000448029,0.002608822
6/6/2014,0.00478279,0,0.001913116
6/9/2014,0.00102337,-0.00143373,0.000409348
6/10/2014,0.000102385,-0.003679225,4.10E-05
6/11/2014,-0.003476425,0.001801429,-0.00139057
6/12/2014,-0.007079838,0.008901386,-0.002831935
6/13/2014,0.003048474,-0.0005351,0.001219389
6/16/2014,0.000824022,0.00249651,0.000329609
6/17/2014,0.002779406,-0.007915632,0.001111762
6/18/2014,0.007339786,0.007710177,0.002935915
6/19/2014,0.001120812,-0.012811164,0.000448325
6/20/2014,0.002030276,0.007569806,0.00081211
6/23/2014,-0.000306132,-0.003130823,-0.000122453
6/24/2014,-0.00602413,0.010139341,-0.002409652
6/25/2014,0.00452014,0.002576264,0.001808056
6/26/2014,-0.000716562,0.004784469,-0.000286625
6/27/2014,0.001944643,-0.001499517,0.000777857
6/30/2014,-0.0005105,0.002472652,-0.0002042
7/1/2014,0.006693103,-0.008372232,-0.001508874
7/2/2014,0.001014823,-0.010687753,-0.004937947
7/3/2014,0.004918221,-0.003600963,0.000166807
7/7/2014,-0.003481052,0.007318454,0.002266806
7/8/2014,-0.006430183,0.011211399,0.003033626
7/9/2014,0.004484218,0.000798906,0.00219314
7/10/2014,-0.003956795,0.000265685,-0.001449875
7/11/2014,0.001375011,0.00637928,0.003739644
7/14/2014,0.005035276,-0.004313741,-0.00014276
7/15/2014,-0.001872598,-0.002033876,-0.001765977
7/16/2014,0.003701612,0.005316167,0.004138728
7/17/2014,-0.011365991,0.012603609,0.001755408
7/18/2014,0.010219321,-0.003220298,0.002477579
7/21/2014,-0.001871732,0.004977258,0.001739936
7/22/2014,0.004357964,0.002085018,0.002785694
7/23/2014,0.002220116,-0.001300418,0.000237837
7/24/2014,5.0433E-05,-0.00746649,-0.003713072
7/25/2014,-0.004681792,0.01180894,0.004031753
7/28/2014,0.000404983,-0.001383349,-0.000529682
7/29/2014,-0.004297356,0.003636293,9.92E-05
7/30/2014,0.000152054,-0.013887812,-0.006883085
7/31/2014,-0.019747981,-0.002974058,-0.009386221
8/1/2014,-0.003055542,0.007741039,0.002648303
8/4/2014,0.00722065,-0.002618743,0.001578888
8/5/2014,-0.009696053,0.003238253,-0.002259295
8/6/2014,0.000312677,0.000610647,0.000430394
8/7/2014,-0.005415266,0.009328591,0.002498189
8/8/2014,0.011568922,-0.002159411,0.003547863
8/11/2014,0.002898101,-8.68051E-05,0.001115838
8/12/2014,-0.001393309,-0.006492587,-0.003803617
8/13/2014,0.006769392,0.006535016,0.005975265
8/14/2014,0.004721464,0.008051503,0.005914337
8/15/2014,-0.000204153,0.010906628,0.005371653
8/18/2014,0.00837922,-0.009939344,-0.001617984
8/19/2014,0.005218544,-0.003089404,0.000542716
8/20/2014,0.002671744,-0.001635135,0.00025113
8/21/2014,0.002915715,0.005603828,0.0039682
8/22/2014,-0.001554007,0.005572839,0.002164817
8/25/2014,0.005070733,0.003751242,0.003903914
8/26/2014,0.000649544,-0.00322743,-0.001353898
8/27/2014,-0.000399352,0.008520893,0.004100706
8/28/2014,-0.000549327,0.005238683,0.002399611
8/29/2014,0.002848066,0.00067273,0.001475591
9/2/2014,-0.000498595,-0.017250464,-0.00882467
9/3/2014,-0.000547987,0.005568153,0.002564882
9/4/2014,-0.0014465,-0.012182277,-0.006669739
9/5/2014,0.004495194,-0.001897458,0.000849349
9/8/2014,-0.002585789,0.000432242,-0.000818195
9/9/2014,-0.00633119,-0.000777457,-0.002921205
9/10/2014,0.003762782,-0.006309477,-0.001649626
9/11/2014,0.001149534,-0.003306467,-0.00119342
9/12/2014,-0.00584092,-0.010472682,-0.007572709
9/15/2014,-0.000753377,0.001499342,0.00044832
9/16/2014,0.007538335,-0.004051007,0.00098983
9/17/2014,0.001346884,-0.002564468,-0.000743481
9/18/2014,0.005330211,0.003191666,0.003727918
9/19/2014,-0.000901231,0.012725153,0.006002084
9/22/2014,-0.007722965,0.001221735,-0.002478319
9/23/2014,-0.005724444,0.006187808,0.000804126
9/24/2014,0.007827702,-0.005543395,0.000359383
9/25/2014,-0.01613536,0.011846114,-0.000531087
9/26/2014,0.007945429,-0.00146382,0.002446262
9/29/2014,-0.001818982,0.008017163,0.003280989
9/30/2014,-0.002632448,-0.005643801,-0.00387488
10/1/2014,-0.013551969,0.019390452,0.004274438
10/2/2014,0.000154378,-0.008711435,-0.004293966
10/3/2014,0.011009664,0.00426588,0.006536806
10/6/2014,-0.001170703,0.000594699,-0.000170931
10/7/2014,-0.015436448,0.013501004,0.000575923
10/8/2014,0.017489532,0.000251443,0.007121534
10/9/2014,-0.019833131,-0.004355579,-0.010111042
10/10/2014,-0.011414397,0.009926878,0.00039768
10/13/2014,-0.016426715,0.006080567,-0.003530402
10/14/2014,0.001547127,0.006540881,0.003889291
10/15/2014,-0.006766235,0.007896636,0.001241824
10/16/2014,-0.000858046,-0.006365719,-0.003526078
10/17/2014,0.011810771,-0.005585294,0.001931661
10/20/2014,0.009709918,0.003634186,0.00570106
10/21/2014,0.019810751,-0.007982739,0.003932931
10/22/2014,-0.007110787,0.001078581,-0.002305024
10/23/2014,0.011624995,-0.00886739,0.000216303
10/24/2014,0.007694704,0.001003543,0.003579653
10/27/2014,-0.001374469,0.001837498,0.000368961
10/28/2014,0.011470277,-0.006252863,0.001461679
10/29/2014,-0.001511967,0.002265247,0.000527837
10/30/2014,0.006410605,0.000836939,0.002982711
10/31/2014,0.011435595,-0.002592733,0.003277872
11/3/2014,0.000545229,1.51229E-07,0.000218167
11/4/2014,-0.003469267,0.003110293,0.00016744
11/5/2014,0.006316146,-0.001424339,0.001814289
11/6/2014,0.00400332,-0.00646217,-0.001629757
11/7/2014,0.000935373,0.011487355,0.006117827
11/10/2014,0.003147208,-0.009186114,-0.003334174
11/11/2014,0.000980366,0.000674413,0.000729353
11/12/2014,-0.00107734,-0.000842431,-0.000852151
11/13/2014,0.001127391,0.002360729,0.001631321
11/14/2014,0.000245293,0.004877485,0.00253686
11/17/2014,0.000636241,-0.002510606,-0.001000807
11/18/2014,0.005773742,0.00276904,0.003694017
11/19/2014,-0.001605239,-0.006358956,-0.003821574
11/20/2014,0.001754106,0.00522004,0.003311662
11/21/2014,0.005351041,0.006031379,0.005156106
11/24/2014,0.002805933,0.000832971,0.001538859
11/25/2014,-0.000723449,0.008318915,0.003870078
11/26/2014,0.002558865,0.002723109,0.0023851
11/28/2014,-0.002118942,0.007899228,0.003102037
12/1/2014,-0.006949783,-0.005834024,-0.005696925
12/2/2014,0.006463628,-0.009712003,-0.00227055
12/3/2014,0.003863262,0.003905945,0.003498278
12/4/2014,-0.001106418,0.008361902,0.003738384
12/5/2014,0.001637286,-0.005829147,-0.002259659
12/8/2014,-0.006682336,0.012222369,0.00343825
12/9/2014,-0.000677888,0.005139743,0.002298716
12/10/2014,-0.016031279,0.007305447,-0.002759788
12/11/2014,0.005069384,0.004109273,0.00408239
12/12/2014,-0.016161027,0.013562723,0.000316951
12/15/2014,-0.006869556,-0.002058597,-0.003777121
12/16/2014,-0.008019636,0.012376796,0.002980544
12/17/2014,0.019604736,-0.009012533,0.003335628
12/18/2014,0.024728826,-0.01779378,0.00099464
12/19/2014,0.004255,0.013445709,0.008424854
12/22/2014,0.004599913,0.001351349,0.00251564
12/23/2014,0.001349611,-0.019835625,-0.009377968
12/24/2014,9.61441E-05,0.005442872,0.002759894
12/26/2014,0.003224666,0.00371218,0.003145957
12/29/2014,0.001343414,0.007474964,0.004274847
12/30/2014,-0.005365866,0.002712087,-0.000790303
12/31/2014,-0.009923029,0.001910065,-0.003014179
1/2/2015,-0.000535078,0.011118073,-0.000267539
1/5/2015,-0.018059493,0.01570826,-0.009029747
1/6/2015,-0.009419263,0.0180175,-0.004709632
1/7/2015,0.012461243,-0.001975203,0.006230622
1/8/2015,0.01774502,-0.013242838,0.00887251
1/9/2015,-0.008013648,0.010952455,-0.004006824
1/12/2015,-0.007833738,0.005721967,-0.003916869
1/13/2015,-0.00281262,0,-0.00140631
1/14/2015,-0.006036998,0.007586321,-0.003018499
1/15/2015,-0.009160568,0.015736091,-0.004580284
1/16/2015,0.01311412,-0.012749624,0.00655706
1/20/2015,0.002132629,0.013289658,0.001066314
1/21/2015,0.005048207,-0.011559599,0.002524104
1/22/2015,0.01487064,-0.003597954,0.00743532
1/23/2015,-0.005482368,0.013918836,-0.002741184
1/26/2015,0.002341497,-0.003042552,0.001170749
1/27/2015,-0.013190558,0.001563179,-0.006595279
1/28/2015,-0.012824145,0.016347483,-0.006412073
1/29/2015,0.009243509,-0.006579777,0.004621755
1/30/2015,-0.012575023,0.017737084,-0.006287512
2/2/2015,0.012384215,-0.003775292,0.006192108
2/3/2015,0.014461037,-0.021166291,0.007230519
2/4/2015,-0.00380795,0.001708534,-0.001903975
2/5/2015,0.010095264,-0.01097897,0.005047632
2/6/2015,-0.002765443,-0.017701619,-0.001382721
2/9/2015,-0.004475693,-0.001603794,-0.002237846
2/10/2015,0.010653314,-0.007953739,0.005326657
2/11/2015,0.00057991,0.001850064,0.000289955
2/12/2015,0.009617329,-0.003308769,0.004808664
2/13/2015,0.004116001,-0.010268769,0.002058
2/17/2015,0.001573207,-0.015056103,0.000786604
2/18/2015,9.52287E-05,0.005940425,4.76E-05
2/19/2015,-0.000714082,-0.006613672,-0.000357041
2/20/2015,0.006000787,0.002932155,0.003000393
2/23/2015,-0.000141833,0.011459025,-7.09E-05
2/24/2015,0.002840733,0.013125993,0.001420366
2/25/2015,-0.000850125,0.004318853,-0.000425063
2/26/2015,-0.001181009,-0.013668311,-0.000590505
2/27/2015,-0.003406322,0.008408021,-0.001703161
3/2/2015,0.006313605,-0.018626466,0.003156802
3/3/2015,-0.004104092,-0.003625825,-0.002052046
3/4/2015,-0.004215691,0.000316571,-0.002107845
3/5/2015,0.001093952,-0.001265377,0.000546976
3/6/2015,-0.014064221,-0.022092424,-0.00703211
3/9/2015,0.004144597,0.009231248,0.002072298
3/10/2015,-0.016221863,0.013157773,-0.008110932
3/11/2015,-0.0023419,0.00728554,-0.00117095
3/12/2015,0.012713951,-0.00070753,0.006356976
3/13/2015,-0.006132369,-0.003068221,-0.003066184
3/16/2015,0.013360715,0.009627621,0.006680357
3/17/2015,-0.002972485,0.008284681,-0.001486242
3/18/2015,0.01202134,0.019302799,0.00601067
3/19/2015,-0.00456134,-0.005095209,-0.00228067
3/20/2015,0.008826841,0.005274107,0.00441342
3/23/2015,-0.001948533,-0.001216202,-0.000974267
3/24/2015,-0.005619044,0.009668352,-0.002809522
3/25/2015,-0.014653865,-0.008445288,-0.007326932
3/26/2015,-0.002381185,-0.015588903,-0.001190593
3/27/2015,0.002289738,0.012436417,0.001144869
3/30/2015,0.012199828,-0.004958978,0.006099914
3/31/2015,-0.008739827,0.002146543,-0.004369913
4/1/2015,-0.0035361,0.013135249,-0.00176805
4/2/2015,0.003597491,-0.010595755,0.001798746
4/6/2015,0.006733193,-0.005584244,0.003366596
4/7/2015,-0.00264644,0.008384907,-0.00132322
4/8/2015,0.003377023,0.000304976,0.001688511
4/9/2015,0.004423517,-0.012964306,0.002211758
4/10/2015,0.00545716,0.001468233,0.00272858
4/13/2015,-0.004522727,0.001388679,-0.002261363
4/14/2015,0.001912783,0.007087606,0.000956392
4/15/2015,0.004487222,-0.000841385,0.002243611
4/16/2015,-0.000285238,-0.004976481,-0.000142619
4/17/2015,-0.011503304,0.011464648,-0.005751652
4/20/2015,0.00913687,-0.008824436,0.004568435
4/21/2015,-0.001191577,-0.004528403,-0.000595789
4/22/2015,0.004914216,-0.01526564,0.002457108
4/23/2015,0.002516274,0.004306073,0.001258137
4/24/2015,0.002320285,0.006236892,0.001160142
4/27/2015,-0.004157834,0,-0.002078917
4/28/2015,0.003179087,-0.013791277,0.001589543
4/29/2015,-0.00411469,-0.012255108,-0.002057345
4/30/2015,-0.010020491,0.00174947,-0.005010245
5/1/2015,0.01084163,-0.013461262,0.005420815
5/4/2015,0.002847146,-0.009435726,0.001423573
5/5/2015,-0.01145184,-0.001383794,-0.00572592
5/6/2015,-0.004117043,-0.017120636,-0.002058522
5/7/2015,0.003989933,0.013437402,0.001994967
5/8/2015,0.01316599,0.00270052,0.006582995
5/11/2015,-0.00477268,-0.024324081,-0.00238634
5/12/2015,-0.00299142,0.002593766,-0.00149571
5/13/2015,0.000190646,-0.008011194,9.53E-05
5/14/2015,0.01042763,0.00269209,0.005213815
5/15/2015,0.001083875,0.02005023,0.000541937
5/18/2015,0.003106721,-0.016777885,0.00155336
5/19/2015,-0.000328655,-0.008866492,-0.000164327
5/20/2015,-0.000704106,0.001687835,-0.000352053
5/21/2015,0.002912488,0.013986249,0.001456244
5/22/2015,-0.002388735,0.000415383,-0.001194368
